Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Javi Puado,26.0,Spain,"Forward, Midfielder",Espanyol,La Liga,35,12,4
Tymoteusz Puchacz,25.0,Poland,Defender,Holstein Kiel,Bundesliga,10,0,1
Diego Pugno,18.0,Italy,Forward,Juventus,Serie A,1,0,0
Christian Pulisic,25.0,United States,"Forward, Midfielder",Milan,Serie A,34,11,9
Jarell Quansah,21.0,England,Defender,Liverpool,Premier League,13,0,0
Leopold Querfeld,20.0,Austria,Defender,Union Berlin,Bundesliga,27,2,2
Dani Raba,28.0,Spain,"Forward, Midfielder",Leganés,La Liga,29,8,6
Adrien Rabiot,29.0,France,Midfielder,Marseille,Ligue 1,29,9,4
Ionuț Radu,27.0,Romania,Goalkeeper,Venezia,Serie A,15,0,0
Hamza Rafia,25.0,Tunisia,Midfielder,Lecce,Serie A,18,0,0
Hákon Rafn Valdimarsson,22.0,Iceland,Goalkeeper,Brentford,Premier League,2,0,0
Arnau Rafús,21.0,Spain,Goalkeeper,Valladolid,La Liga,1,0,0
Antonio Raillo,32.0,Spain,Defender,Mallorca,La Liga,36,2,0
Antonio Raimondo,20.0,Italy,"Forward, Defender",Venezia,Serie A,9,0,0
Ylber Ramadani,28.0,Albania,Midfielder,Lecce,Serie A,29,1,1
Benito Ramírez,29.0,Spain,"Defender, Forward",Las Palmas,La Liga,19,0,0
Sandro Ramírez,29.0,Spain,"Forward, Midfielder",Las Palmas,La Liga,31,9,3
Jacobo Ramón,19.0,Spain,Defender,Real Madrid,La Liga,3,1,0
Gonçalo Ramos,23.0,Portugal,Forward,Paris S-G,Ligue 1,22,10,3
Aaron Ramsdale,26.0,England,Goalkeeper,Southampton,Premier League,30,0,0
Jacob Ramsey,23.0,England,"Forward, Midfielder",Aston Villa,Premier League,29,1,3
Luca Ranieri,25.0,Italy,Defender,Fiorentina,Serie A,36,1,3
Grant Ranos,21.0,Armenia,Forward,Gladbach,Bundesliga,2,0,0
Lilian Raolisoa,24.0,France,"Defender, Forward",Angers,Ligue 1,29,0,3
Raphinha,27.0,Brazil,"Forward, Midfielder",Barcelona,La Liga,36,18,9
Marcus Rashford,26.0,England,Forward,Aston Villa,Premier League,10,2,2
Giacomo Raspadori,24.0,Italy,"Forward, Midfielder",Napoli,Serie A,26,6,1
Andrei Ratiu,26.0,Romania,Defender,Rayo Vallecano,La Liga,35,2,3
Raúl,23.0,Spain,"Forward, Midfielder",Osasuna,La Liga,32,4,0
David Raum,26.0,Germany,Defender,RB Leipzig,Bundesliga,22,1,5
Federico Ravaglia,24.0,Italy,Goalkeeper,Bologna,Serie A,12,0,0
Rayan Raveloson,27.0,Madagascar,"Midfielder, Defender",Auxerre,Ligue 1,13,1,0
David Raya,28.0,Spain,Goalkeeper,Arsenal,Premier League,38,0,0
Abderrahman Rebbach,25.0,Algeria,"Forward, Midfielder",Alavés,La Liga,8,0,0
Ante Rebić,30.0,Croatia,"Forward, Midfielder",Lecce,Serie A,27,1,0
Harrison Reed,29.0,England,Midfielder,Fulham,Premier League,12,0,0
Remy Rees-Dottin,18.0,England,Forward,Bournemouth,Premier League,1,0,0
Sergio Reguilón,27.0,Spain,Defender,Tottenham,Premier League,4,0,0
Tijjani Reijnders,26.0,Netherlands,Midfielder,Milan,Serie A,37,10,4
Pepe Reina,41.0,Spain,Goalkeeper,Como,Serie A,12,0,0
Vitor Reis,18.0,Brazil,Defender,Manchester City,Premier League,1,0,0
Rocco Reitz,22.0,Germany,Midfielder,Gladbach,Bundesliga,27,2,1
Nicolai Remberg,24.0,Germany,Midfielder,Holstein Kiel,Bundesliga,32,0,1
Álex Remiro,29.0,Spain,Goalkeeper,Real Sociedad,La Liga,36,0,0
Devyne Rensch,21.0,Netherlands,Defender,Roma,Serie A,14,0,1
Daniel Requena,20.0,Spain,Midfielder,Villarreal,La Liga,1,0,0
Guillaume Restes,19.0,France,Goalkeeper,Toulouse,Ligue 1,29,0,1
Mateo Retegui,25.0,Italy,Forward,Atalanta,Serie A,36,25,8
Elvis Rexhbeçaj,26.0,Kosovo,Midfielder,Augsburg,Bundesliga,27,1,1
Gio Reyna,21.0,United States,Midfielder,Dortmund,Bundesliga,16,2,0
Chadi Riad,21.0,Morocco,Defender,Crystal Palace,Premier League,1,0,0
Alexsandro Ribeiro,24.0,Brazil,Defender,Lille,Ligue 1,30,1,1
Samuele Ricci,22.0,Italy,Midfielder,Torino,Serie A,34,1,1
Declan Rice,25.0,England,Midfielder,Arsenal,Premier League,35,4,7
Chris Richards,24.0,United States,Defender,Crystal Palace,Premier League,24,1,0
Amir Richardson,22.0,Morocco,Midfielder,Fiorentina,Serie A,27,1,1
Richarlison,27.0,Brazil,Forward,Tottenham,Premier League,15,4,1
Diego Rico,31.0,Spain,Defender,Getafe,La Liga,33,0,3
Fabian Rieder,22.0,Switzerland,"Midfielder, Forward",Stuttgart,Bundesliga,21,1,3
Lasse Rieß,23.0,Germany,Goalkeeper,Mainz 05,Bundesliga,2,0,0
Luis Rioja,30.0,Spain,"Midfielder, Forward",Valencia,La Liga,36,5,3
Rodrigo Riquelme,24.0,Spain,"Midfielder, Defender",Atlético Madrid,La Liga,16,0,1
Alberto Risco,18.0,Spain,"Midfielder, Forward",Getafe,La Liga,5,0,0
Mihailo Ristić,28.0,Serbia,"Defender, Midfielder",Celta Vigo,La Liga,10,0,1
Lars Ritzka,26.0,Germany,"Defender, Midfielder",St. Pauli,Bundesliga,21,1,0
Gorka Rivera Alonso,19.0,Spain,"Defender, Midfielder",Getafe,La Liga,1,0,0
Sergi Roberto,32.0,Spain,Midfielder,Como,Serie A,13,0,1
Andrew Robertson,30.0,Scotland,Defender,Liverpool,Premier League,33,0,1
Antonee Robinson,26.0,United States,Defender,Fulham,Premier League,36,0,10
Jay Robinson,17.0,England,"Midfielder, Forward",Southampton,Premier League,4,0,0
Marc Roca,27.0,Spain,Midfielder,Betis,La Liga,14,2,2
Rodri,24.0,Spain,Forward,Betis,La Liga,3,0,0
Adrian Rodriguez,23.0,Spain,Goalkeeper,Alavés,La Liga,2,0,0
Alejandro Rodriguez,16.0,Portugal,Midfielder,Lyon,Ligue 1,1,0,0
Álvaro Rodríguez,20.0,Uruguay,Forward,Getafe,La Liga,22,2,0
Óscar Rodríguez Arnaiz,26.0,Spain,"Midfielder, Forward",Leganés,La Liga,29,1,4
Arturo Rodríguez,17.0,Spain,Forward,Las Palmas,La Liga,1,0,0
Damián Rodríguez,21.0,Spain,Midfielder,Celta Vigo,La Liga,17,0,0
Dani Rodríguez,36.0,Spain,"Midfielder, Forward",Mallorca,La Liga,37,4,7
Daniel Rodriguez,18.0,Spain,Forward,Barcelona,La Liga,1,0,0
Guido Rodríguez,30.0,Argentina,Midfielder,West Ham,Premier League,23,0,1
James Rodríguez,33.0,Colombia,"Midfielder, Forward",Rayo Vallecano,La Liga,6,0,0
Javi Rodríguez,21.0,Spain,Defender,Celta Vigo,La Liga,36,3,2
Jesus Rodríguez,18.0,Spain,Forward,Betis,La Liga,21,2,0
Kirian Rodríguez,28.0,Spain,Midfielder,Las Palmas,La Liga,21,0,3
Ricardo Rodríguez,31.0,Switzerland,Defender,Betis,La Liga,18,0,1
Rodrygo,23.0,Brazil,"Forward, Midfielder",Real Madrid,La Liga,30,6,5
Mads Roerslev,25.0,Denmark,Defender,Wolfsburg,Bundesliga,7,0,0
Morgan Rogers,22.0,England,"Forward, Midfielder",Aston Villa,Premier League,37,8,10
Merlin Röhl,22.0,Germany,"Midfielder, Forward",Freiburg,Bundesliga,19,0,1
Alessio Romagnoli,29.0,Italy,Defender,Lazio,Serie A,32,2,0
Leo Román,24.0,Spain,Goalkeeper,Mallorca,La Liga,7,0,0
Carlos Romero,22.0,Spain,Defender,Espanyol,La Liga,34,2,1
Cristian Romero,26.0,Argentina,Defender,Tottenham,Premier League,18,1,0
Isaac Romero,24.0,Spain,Forward,Sevilla,La Liga,31,4,2
Luka Romero,19.0,Argentina,"Forward, Midfielder",Alavés,La Liga,6,0,0
Oriol Romeu,32.0,Spain,Midfielder,Girona,La Liga,25,0,0
Valentin Rongier,29.0,France,"Midfielder, Defender",Marseille,Ligue 1,25,3,1
Marten de Roon,33.0,Netherlands,"Midfielder, Defender",Atalanta,Serie A,36,4,4
Vitor Roque,19.0,Brazil,Forward,Betis,La Liga,22,4,0
Pablo Rosario,27.0,Netherlands,"Midfielder, Defender",Nice,Ligue 1,29,3,1
Lasse Rosenboom,22.0,Germany,Defender,Holstein Kiel,Bundesliga,26,2,2
Max Rosenfelder,21.0,Germany,Defender,Freiburg,Bundesliga,25,1,0
Valentin Rosier,27.0,France,Defender,Leganés,La Liga,32,1,2
Tom Rothe,19.0,Germany,"Defender, Midfielder",Union Berlin,Bundesliga,26,3,3
Anthony Rouault,23.0,France,Defender,Stuttgart,Bundesliga,18,1,0
Jonas Rouhi,20.0,Sweden,Defender,Juventus,Serie A,5,0,0
Jérôme Roussillon,31.0,France,"Defender, Midfielder",Union Berlin,Bundesliga,7,0,0
Nicolò Rovella,22.0,Italy,Midfielder,Lazio,Serie A,33,0,3
Jon Rowe,21.0,England,"Forward, Midfielder",Marseille,Ligue 1,28,3,3
Amir Rrahmani,30.0,Kosovo,Defender,Napoli,Serie A,38,1,3
Tommaso Rubino,17.0,Italy,Midfielder,Fiorentina,Serie A,1,0,0
Antonio Rüdiger,31.0,Germany,Defender,Real Madrid,La Liga,29,0,0
Matteo Ruggeri,22.0,Italy,Defender,Atalanta,Serie A,30,0,3
Aitor Ruibal,28.0,Spain,"Defender, Forward",Betis,La Liga,29,1,3
Abel Ruiz,24.0,Spain,Forward,Girona,La Liga,23,4,0
Ferrán Ruiz,21.0,Spain,Midfielder,Girona,La Liga,1,0,0
Fabián Ruiz Peña,28.0,Spain,Midfielder,Paris S-G,Ligue 1,30,4,5
Gerónimo Rulli,32.0,Argentina,Goalkeeper,Marseille,Ligue 1,34,0,0
Georginio Rutter,22.0,France,"Midfielder, Forward",Brighton,Premier League,28,5,3
Mathew Ryan,32.0,Australia,Goalkeeper,Lens,Ligue 1,14,0,0
Julian Ryerson,26.0,Norway,Defender,Dortmund,Bundesliga,29,2,3
Frederik Rønnow,31.0,Denmark,Goalkeeper,Union Berlin,Bundesliga,28,0,0
José Sá,31.0,Portugal,Goalkeeper,Wolves,Premier League,29,0,0
Elias Saad,24.0,Tunisia,"Forward, Midfielder",St. Pauli,Bundesliga,18,3,2
Youssouf Sabaly,31.0,Senegal,Defender,Betis,La Liga,22,0,1
Emmanuel Sabbi,26.0,United States,"Forward, Midfielder",Le Havre,Ligue 1,15,0,0
Stefano Sabelli,31.0,Italy,Defender,Genoa,Serie A,34,0,2
Marcel Sabitzer,30.0,Austria,Midfielder,Dortmund,Bundesliga,26,1,0
Falaye Sacko,29.0,Mali,Defender,Montpellier,Ligue 1,16,0,1
Umar Sadiq,27.0,Nigeria,Forward,Real Sociedad,La Liga,7,0,0
Alexis Saelemaekers,25.0,Belgium,"Defender, Forward",Milan,Serie A,1,0,0
Jorge Sáenz,27.0,Spain,Defender,Leganés,La Liga,23,1,0
Matvei Safonov,25.0,Russian Federation,Goalkeeper,Paris S-G,Ligue 1,10,0,0
Modibo Sagnan,25.0,Mali,Defender,Montpellier,Ligue 1,27,2,0
Richie Sagrado,20.0,Belgium,Defender,Venezia,Serie A,3,0,0
Osame Sahraoui,23.0,Morocco,"Forward, Midfielder",Lille,Ligue 1,30,3,3
Wesley Saïd,29.0,France,Forward,Lens,Ligue 1,24,3,0
Théo Sainte-Luce,25.0,France,Defender,Montpellier,Ligue 1,16,1,0
Bukayo Saka,22.0,England,"Forward, Midfielder",Arsenal,Premier League,25,6,10
Faik Sakar,16.0,Germany,Midfielder,RB Leipzig,Bundesliga,1,0,0
Marco Sala,25.0,Italy,Defender,Lecce,Serie A,2,0,0
Ibrahim Salah,22.0,Morocco,Forward,Brest,Ligue 1,12,1,1
Mohamed Salah,32.0,Egypt,Forward,Liverpool,Premier League,38,29,18
Anass Salah-Eddine,22.0,Netherlands,Defender,Roma,Serie A,3,0,1
Amine Salama,24.0,France,Forward,Reims,Ligue 1,17,0,0
Jan Salas,18.0,Spain,"Midfielder, Forward",Mallorca,La Liga,4,0,0
Kike Salas,22.0,Spain,Defender,Sevilla,La Liga,31,3,2
Manolis Saliakas,27.0,Greece,"Midfielder, Defender",St. Pauli,Bundesliga,30,2,1
William Saliba,23.0,France,Defender,Arsenal,Premier League,35,2,0
Mohammed Salisu,25.0,Ghana,Defender,Monaco,Ligue 1,15,1,0
Roland Sallai,27.0,Hungary,"Forward, Midfielder",Freiburg,Bundesliga,2,0,0
Yoann Salmier,31.0,French Guiana,Defender,Le Havre,Ligue 1,13,0,0
Lazar Samardzic,22.0,Serbia,Midfielder,Atalanta,Serie A,31,2,1
Diadie Samassékou,28.0,Mali,Midfielder,Hoffenheim,Bundesliga,8,0,0
Mama Samba Baldé,28.0,Guinea-Bissau,Forward,Brest,Ligue 1,27,2,3
Brice Samba,30.0,France,Goalkeeper,Lens,Ligue 1,15,0,0
Albert Sambi Lokonga,24.0,Belgium,Midfielder,Sevilla,La Liga,22,0,2
Junior Sambia,27.0,France,"Defender, Forward",Empoli,Serie A,17,0,0
Chuky san jose,20.0,Spain,Midfielder,Valladolid,La Liga,18,2,0
Antonio Sanabria,28.0,Paraguay,Forward,Torino,Serie A,26,2,1
Oihan Sancet,24.0,Spain,Midfielder,Athletic Club,La Liga,29,15,1
Alexis Sánchez,35.0,Chile,Forward,Udinese,Serie A,13,0,0
Antonio Sánchez,27.0,Spain,"Midfielder, Defender",Mallorca,La Liga,33,0,0
Iván Sánchez,31.0,Spain,"Midfielder, Forward",Valladolid,La Liga,32,2,1
Javi Sánchez,27.0,Spain,Defender,Valladolid,La Liga,25,2,0
Juanlu Sánchez,20.0,Spain,"Midfielder, Defender",Sevilla,La Liga,32,4,4
Manu Sánchez,23.0,Spain,Defender,Alavés,La Liga,33,1,0
Robert Sánchez,26.0,Spain,Goalkeeper,Chelsea,Premier League,32,0,0
Jadon Sancho,24.0,England,Forward,Chelsea,Premier League,31,3,4
Philipp Sander,26.0,Germany,Midfielder,Gladbach,Bundesliga,27,1,0
James Sands,24.0,United States,"Midfielder, Defender",St. Pauli,Bundesliga,7,0,0
Leroy Sané,28.0,Germany,Forward,Bayern Munich,Bundesliga,30,11,5
Arouna Sangante,22.0,Senegal,Defender,Le Havre,Ligue 1,16,3,0
Ibrahim Sangaré,26.0,Côte d'Ivoire,Midfielder,Nott'ham Forest,Premier League,13,0,1
Nhoa Sangui,18.0,France,"Defender, Midfielder",Reims,Ligue 1,26,0,2
Maroan Sannadi,23.0,Spain,Forward,Athletic Club,La Liga,16,1,1
Kaishu Sano,23.0,Japan,Midfielder,Mainz 05,Bundesliga,34,0,0
Morgan Sanson,29.0,France,Midfielder,Nice,Ligue 1,6,3,0
Nicola Sansone,32.0,Italy,"Midfielder, Forward",Lecce,Serie A,5,0,0
Baptiste Santamaria,29.0,France,Midfielder,Rennes,Ligue 1,10,0,1
Jesús Santiago,20.0,Spain,Midfielder,Getafe,La Liga,19,0,0
Andrey Santos,20.0,Brazil,Midfielder,Strasbourg,Ligue 1,32,10,3
Kauã Santos,21.0,Brazil,Goalkeeper,Eint Frankfurt,Bundesliga,9,0,0
Tiago Santos,22.0,Portugal,Defender,Lille,Ligue 1,7,0,0
Pablo Sarabia,32.0,Spain,"Midfielder, Forward",Wolves,Premier League,23,3,2
Jeremy Sarmiento,22.0,Ecuador,Midfielder,Brighton,Premier League,1,0,0
Amin Sarr,23.0,Sweden,Forward,Hellas Verona,Serie A,32,4,1
Ismaila Sarr,26.0,Senegal,Midfielder,Crystal Palace,Premier League,38,8,6
Malang Sarr,25.0,France,Defender,Lens,Ligue 1,21,0,0
Mamadou Sarr,18.0,France,Defender,Strasbourg,Ligue 1,27,0,1
Martin Satriano,23.0,Uruguay,"Forward, Defender",Lens,Ligue 1,7,0,0
Razvan Sava,22.0,Romania,Goalkeeper,Udinese,Serie A,12,0,0
Téji Savanier,32.0,France,Midfielder,Montpellier,Ligue 1,31,2,5
Sávio,20.0,Brazil,"Forward, Midfielder",Manchester City,Premier League,29,1,8
Nicolò Savona,21.0,Italy,Defender,Juventus,Serie A,28,2,1
Saba Sazonov,22.0,Georgia,Defender,Torino,Serie A,1,0,0
Joe Scally,21.0,United States,Defender,Gladbach,Bundesliga,32,0,0
Giorgio Scalvini,20.0,Italy,Defender,Atalanta,Serie A,6,0,0
Gianluca Scamacca,25.0,Italy,Forward,Atalanta,Serie A,1,0,0
Oliver Scarles,18.0,England,"Defender, Forward",West Ham,Premier League,15,0,0
Dane Scarlett,20.0,England,"Forward, Midfielder",Tottenham,Premier League,3,0,1
Kevin Schade,22.0,Germany,Forward,Brentford,Premier League,38,11,2
András Schäfer,25.0,Hungary,Midfielder,Union Berlin,Bundesliga,26,1,1
Fabian Schär,32.0,Switzerland,Defender,Newcastle Utd,Premier League,34,4,0
Patrik Schick,28.0,Czechia,Forward,Leverkusen,Bundesliga,31,21,0
Stefan Schimmer,30.0,Germany,"Forward, Midfielder",Heidenheim,Bundesliga,13,0,0
Joël Schingtienne,21.0,Belgium,Defender,Venezia,Serie A,16,0,0
Xaver Schlager,26.0,Austria,Midfielder,RB Leipzig,Bundesliga,4,0,0
Keven Schlotterbeck,27.0,Germany,Defender,Augsburg,Bundesliga,18,3,1
Nico Schlotterbeck,24.0,Germany,Defender,Dortmund,Bundesliga,23,0,4
Jeffrey Schlupp,31.0,Ghana,"Midfielder, Defender",Crystal Palace,Premier League,12,0,0
Romano Schmid,24.0,Austria,Midfielder,Werder Bremen,Bundesliga,32,5,4
Niklas Schmidt,26.0,Germany,Midfielder,Toulouse,Ligue 1,9,0,1
Jan Schöppner,25.0,Germany,Midfielder,Heidenheim,Bundesliga,33,4,3
Marvin Schulz,29.0,Germany,"Midfielder, Defender",Holstein Kiel,Bundesliga,12,0,0
Alexander Schwolow,32.0,Germany,Goalkeeper,Union Berlin,Bundesliga,6,0,0
Léo Scienza,25.0,Brazil,"Forward, Midfielder",Heidenheim,Bundesliga,25,3,3
Alex Scott,20.0,England,Midfielder,Bournemouth,Premier League,20,0,0
Simone Scuffet,28.0,Italy,Goalkeeper,Napoli,Serie A,1,0,0
Jérémy Sebas,21.0,Martinique,"Forward, Midfielder",Strasbourg,Ligue 1,13,0,0
Aleksandar Sedlar,32.0,Serbia,Defender,Alavés,La Liga,9,0,0
Jacopo Seghetti,19.0,Italy,Goalkeeper,Empoli,Serie A,1,0,0
Alidu Seidu,24.0,Ghana,Defender,Rennes,Ligue 1,11,0,0
Nicolas Seiwald,23.0,Austria,"Midfielder, Defender",RB Leipzig,Bundesliga,30,0,0
Hiroki Sekine,21.0,Japan,Defender,Reims,Ligue 1,15,0,0
Matz Sels,32.0,Belgium,Goalkeeper,Nott'ham Forest,Premier League,38,0,0
Nélson Semedo,30.0,Portugal,Defender,Wolves,Premier League,34,0,4
Antoine Semenyo,24.0,Ghana,Forward,Bournemouth,Premier League,37,11,5
Marvin Senaya,23.0,Togo,Defender,Strasbourg,Ligue 1,10,0,0
Marcos Senesi,27.0,Argentina,Defender,Bournemouth,Premier League,17,0,0
Stefano Sensi,28.0,Italy,Midfielder,Monza,Serie A,12,1,0
Suat Serdar,27.0,Germany,Midfielder,Hellas Verona,Serie A,22,2,1
Sergi,32.0,Spain,Defender,Leganés,La Liga,36,2,0
Nicolás Serrano,21.0,Spain,Forward,Athletic Club,La Liga,4,0,0
Benjamin Šeško,21.0,Slovenia,"Forward, Midfielder",RB Leipzig,Bundesliga,33,13,5
Ryan Sessegnon,24.0,England,"Forward, Defender",Fulham,Premier League,16,4,2
Stephan El Shaarawy,31.0,Italy,"Defender, Midfielder",Roma,Serie A,31,3,4
Luke Shaw,29.0,England,Defender,Manchester Utd,Premier League,7,0,0
Alen Sherri,26.0,Albania,Goalkeeper,Cagliari,Serie A,7,0,0
Eldor Shomurodov,29.0,Uzbekistan,"Forward, Midfielder",Roma,Serie A,27,4,4
Djibril Sidibé,32.0,France,Defender,Toulouse,Ligue 1,28,0,3
Armindo Sieb,21.0,Germany,"Forward, Midfielder",Mainz 05,Bundesliga,27,2,2
Benjamin Siegrist,32.0,Switzerland,Goalkeeper,Genoa,Serie A,2,0,0
Vincent Sierro,28.0,Switzerland,Midfielder,Toulouse,Ligue 1,29,5,1
Tim Siersleben,24.0,Germany,Defender,Heidenheim,Bundesliga,16,0,0
Zain Silcott-Duberry,19.0,Montserrat,Forward,Bournemouth,Premier League,1,0,0
Kiliann Sildillia,22.0,France,Defender,Freiburg,Bundesliga,21,2,0
André Silva,28.0,Portugal,"Forward, Midfielder",RB Leipzig,Bundesliga,8,1,2
Bernardo Silva,29.0,Portugal,"Midfielder, Forward",Manchester City,Premier League,33,4,4
Caio Henrique Oliveira Silva,27.0,Brazil,Defender,Monaco,Ligue 1,27,0,6
Fábio Silva,22.0,Portugal,Forward,Las Palmas,La Liga,24,10,3
Jota Silva,24.0,Portugal,"Forward, Midfielder",Nott'ham Forest,Premier League,31,3,1
Eric da Silva Moreira,18.0,Germany,"Midfielder, Defender",Nott'ham Forest,Premier League,2,0,0
Rui Silva,30.0,Portugal,Goalkeeper,Betis,La Liga,15,0,0
Marco Silvestri,33.0,Italy,Goalkeeper,Empoli,Serie A,5,0,0
Abdallah Sima,23.0,Senegal,"Forward, Midfielder",Brest,Ligue 1,27,7,2
Mohamed Simakan,24.0,France,Defender,RB Leipzig,Bundesliga,1,0,0
Giovanni Simeone,29.0,Argentina,Forward,Napoli,Serie A,30,1,1
Giuliano Simeone,21.0,Argentina,Midfielder,Atlético Madrid,La Liga,33,2,6
Moses Simon,29.0,Nigeria,"Forward, Midfielder",Nantes,Ligue 1,32,8,10
Unai Simón,27.0,Spain,Goalkeeper,Athletic Club,La Liga,21,0,0
Xavi Simons,21.0,Netherlands,Midfielder,RB Leipzig,Bundesliga,25,10,6
Jahmai Simpson-Pusey,18.0,England,Defender,Manchester City,Premier League,2,0,0
Danel Sinani,27.0,Luxembourg,"Forward, Midfielder",St. Pauli,Bundesliga,26,2,2
Lassine Sinayoko,24.0,Mali,"Forward, Midfielder",Auxerre,Ligue 1,34,5,8
Wilfried Singo,23.0,Côte d'Ivoire,Defender,Monaco,Ligue 1,27,1,2
Luis Sinisterra,25.0,Colombia,"Forward, Midfielder",Bournemouth,Premier League,12,1,1
Daley Sinkgraven,29.0,Netherlands,Defender,Las Palmas,La Liga,2,0,0
Tobias Sippel,36.0,Germany,Goalkeeper,Gladbach,Bundesliga,1,0,0
Jailson Siqueira,28.0,Brazil,"Defender, Midfielder",Celta Vigo,La Liga,13,0,0
Ayanda Sishuba,19.0,Belgium,Forward,Rennes,Ligue 1,1,0,0
Ibrahim Sissoko,28.0,Mali,Forward,Saint-Étienne,Ligue 1,20,3,1
Ibrahima Sissoko,26.0,Mali,Midfielder,Bochum,Bundesliga,32,2,1
Niama Sissoko,18.0,Mali,"Forward, Midfielder",Reims,Ligue 1,4,0,0
Antonio Sivera,27.0,Spain,Goalkeeper,Alavés,La Liga,32,0,0
Tim Skarke,27.0,Germany,"Forward, Midfielder",Union Berlin,Bundesliga,33,0,2
Ellyes Skhiri,29.0,Tunisia,Midfielder,Eint Frankfurt,Bundesliga,30,1,2
Oliver Skipp,23.0,England,Midfielder,Leicester City,Premier League,24,0,0
Leo Skiri Østigård,24.0,Norway,Defender,Hoffenheim,Bundesliga,11,0,0
Łukasz Skorupski,33.0,Poland,Goalkeeper,Bologna,Serie A,27,0,0
Andreas Skov Olsen,24.0,Denmark,"Forward, Midfielder",Wolfsburg,Bundesliga,12,1,1
Robert Skov,28.0,Denmark,"Defender, Midfielder",Union Berlin,Bundesliga,15,2,2
Milan Škriniar,29.0,Slovakia,Defender,Paris S-G,Ligue 1,5,0,0
Steven Skrzybski,31.0,Germany,"Midfielder, Forward",Holstein Kiel,Bundesliga,24,6,3
Naatan Skyttä,22.0,Finland,Forward,Toulouse,Ligue 1,1,0,0
William Smallbone,24.0,Ireland,Midfielder,Southampton,Premier League,18,1,0
Adam Smith,33.0,England,Defender,Bournemouth,Premier League,25,0,0
Eric Smith,27.0,Sweden,"Defender, Midfielder",St. Pauli,Bundesliga,32,1,1
Justin Smith,21.0,Canada,Midfielder,Espanyol,La Liga,5,0,0
Emile Smith Rowe,24.0,England,Midfielder,Fulham,Premier League,34,6,3
Ivan Smolčić,23.0,Croatia,Defender,Como,Serie A,9,0,0
Eduard Sobol,29.0,Ukraine,Defender,Strasbourg,Ligue 1,10,0,0
Simon Sohm,23.0,Switzerland,Midfielder,Parma,Serie A,37,4,0
Alex Sola,25.0,Spain,"Midfielder, Forward",Getafe,La Liga,19,0,1
Arnau Solà,21.0,Spain,Midfielder,Villarreal,La Liga,1,0,0
Dominic Solanke,26.0,England,Forward,Tottenham,Premier League,27,9,3
Ola Solbakken,25.0,Norway,"Midfielder, Forward",Empoli,Serie A,21,0,0
Carlos Soler,27.0,Spain,"Midfielder, Forward",West Ham,Premier League,31,1,1
Julio Soler,19.0,Argentina,"Defender, Forward",Bournemouth,Premier League,3,0,0
Oumar Solet,24.0,France,Defender,Udinese,Serie A,19,1,2
Jhon Solis,19.0,Colombia,Midfielder,Girona,La Liga,19,1,0
Daniele Sommariva,27.0,Italy,Goalkeeper,Genoa,Serie A,1,0,0
Yann Sommer,35.0,Switzerland,Goalkeeper,Inter,Serie A,33,0,0
David Soria,31.0,Spain,Goalkeeper,Getafe,La Liga,38,0,0
Juan Soriano,26.0,Spain,Goalkeeper,Leganés,La Liga,6,0,0
Borna Sosa,26.0,Croatia,Defender,Torino,Serie A,19,0,0
Ramón Sosa,24.0,Paraguay,"Forward, Midfielder",Nott'ham Forest,Premier League,19,1,0
Hugo Sotelo,20.0,Spain,Midfielder,Celta Vigo,La Liga,24,0,0
Florian Sotoca,33.0,France,"Forward, Midfielder",Lens,Ligue 1,31,1,1
Riccardo Sottil,25.0,Italy,"Forward, Midfielder",Milan,Serie A,6,0,0
Tomáš Souček,29.0,Czechia,Midfielder,West Ham,Premier League,35,9,1
Matìas Soulé,21.0,Argentina,"Midfielder, Defender",Roma,Serie A,27,5,5
Boubakary Soumaré,25.0,France,Midfielder,Leicester City,Premier League,31,0,0
Issa Soumaré,23.0,Senegal,"Forward, Midfielder",Le Havre,Ligue 1,29,5,4
Djibril Sow,27.0,Switzerland,Midfielder,Sevilla,La Liga,30,2,1
Saidou Sow,22.0,Guinea,Defender,Nantes,Ligue 1,9,1,0
Djed Spence,23.0,England,Defender,Tottenham,Premier League,25,1,2
Leonardo Spinazzola,31.0,Italy,"Defender, Forward",Napoli,Serie A,27,1,1
Marco Sportiello,32.0,Italy,Goalkeeper,Milan,Serie A,2,0,0
Anton Stach,25.0,Germany,"Midfielder, Defender",Hoffenheim,Bundesliga,30,1,2
Jens Stage,27.0,Denmark,Midfielder,Werder Bremen,Bundesliga,28,10,5
Josip Stanišić,24.0,Croatia,Defender,Bayern Munich,Bundesliga,14,0,2
Filip Stankovic,22.0,Serbia,Goalkeeper,Venezia,Serie A,16,0,0
Jay Stansfield,21.0,England,Midfielder,Fulham,Premier League,1,0,0
Carl Starfelt,29.0,Sweden,Defender,Celta Vigo,La Liga,28,1,0
Niklas Stark,29.0,Germany,Defender,Werder Bremen,Bundesliga,26,0,1
Lucas Stassin,19.0,Belgium,Forward,Saint-Étienne,Ligue 1,28,12,4
Jason Steele,33.0,England,Goalkeeper,Brighton,Premier League,2,0,0
Orri Steinn Óskarsson,19.0,Iceland,Forward,Real Sociedad,La Liga,23,3,0
Pascal Stenzel,28.0,Germany,Defender,Stuttgart,Bundesliga,10,0,0
Jack Stephens,30.0,England,Defender,Southampton,Premier League,19,1,0
